10.1103/PHYSREVB.109.014403,151147,43334,827646,1925,Article
10.1007/JHEP02(2022)169,30783,1925,15477,1925,Article
10.1007/JHEP03(2021)095,30783,1925,120362,1925,Article
10.1145/3510613,95831,9852,106318,9852,Article
10.1007/S11998-022-00676-0,412297,1906,488102,1919,Article
10.1126/SCITRANSLMED.ABK3445,856140,1909,287114,1909,Article
10.1103/PHYSREVD.109.092011,627165,1925,30783,1925,Article
10.1111/POMS.13787,144692,1918,121423,1929,Article
10.1007/JHEP11(2021)057,15477,1925,120362,1925,Article
10.1130/ABS/2024AM-403931,544620,11918,488118,1914,Conference Proceeding
10.1007/JHEP07(2023)229,120362,1925,30783,1925,Article
10.1130/ABS/2022AM-378423,1304703,1914,488118,11918,Conference Proceeding
10.1103/PHYSREVD.108.052002,827695,1925,116604,1925,Article
10.1007/JHEP02(2021)023,1977480,1925,544556,41570,Article
10.1038/S41586-022-04521-7,176373,8963,488070,1909,Article
10.5194/BG-21-5685-2024,837849,11918,289220,8964,Article
10.1149/MA2024-01372161MTGABS,412297,41851,165211,1919,Article
10.21428/E4BAEDD9.E39B392D,1108346,41851,286887,1924,Article
10.1109/TPEL.2024.3376196,91892,1912,58424,1912,Article
10.58530/2024/4096,96690,43334,112328,1912,Conference Proceeding
10.1007/S10533-022-00945-5,544630,8964,288971,11918,Article
10.1103/PHYSREVD.106.102008,67570,1925,544569,1925,Article
10.1186/S13059-023-03162-X,289378,43334,135419,1903,Article
10.1109/HPCA56546.2023.10070953,19111,9852,627140,43334,Conference Proceeding
10.1103/PHYSREVD.103.064017,503306,1925,544569,1925,Article
10.1016/J.JOULE.2021.10.010,412297,41851,412328,1906,Article
10.1016/J.PHYSLETB.2024.138633,827695,1925,116604,1925,Article
10.1021/ACSNANO.3C03505,173103,1923,789790,1919,Article
10.1149/MA2023-013772MTGABS,544458,1906,136907,1919,Article
10.1145/3450626.3459750,824717,43334,488080,43334,Article
10.1016/J.PHYSLETB.2022.136888,120362,1925,15477,1925,Article
10.1109/ICRA46639.2022.9812335,488080,9852,1108293,43334,Conference Proceeding
10.3847/2041-8213/ACE7CF,1108312,1925,18739,1925,Article
10.1016/J.PHYSLETB.2022.137397,15477,1925,827695,1925,Article
10.1175/JPO-D-23-0097.1,1108287,11918,270435,11918,Article
10.3982/ECTA16294,83855,41570,20338,1924,Article
10.62056/A66CY7QIU,827651,1922,98082,9852,Article
10.3847/2041-8213/ACE7CF,18739,1925,1108312,1925,Article
10.1021/ACSCATAL.2C00184,165211,1907,412249,1906,Article
10.2514/6.2022-4285,827389,1922,83866,1916,Conference Proceeding
10.1126/SCIIMMUNOL.ABB7221,287114,1920,779118,1916,Article
10.1007/JHEP07(2023)110,30783,1925,116604,1925,Article
10.1038/S41467-024-47666-X,627128,1909,488073,1907,Article
10.1109/TPWRD.2021.3106585,86061,1902,152565,1912,Article
10.1038/S41586-023-06393-X,412297,1920,412328,41851,Article
10.1140/EPJC/S10052-021-09348-6,120362,1925,627165,1925,Article
10.1126/SCIADV.ADG8495,370154,1909,412280,1909,Article
10.1038/S41551-021-00769-Y,435117,1908,827687,1921,Article
10.1016/J.CHOM.2021.12.007,827385,8962,176231,1903,Article
10.14778/3685800.3685916,72171,43334,558331,9852,Article
10.1109/AERO55745.2023.10115833,25387,1900,288319,1921,Conference Proceeding
10.1021/JACS.1C07430,856140,1903,60109,8962,Article
10.1021/ACS.CHEMMATER.4C00653,627128,1907,544459,1906,Article
10.3389/FEART.2022.897267,1108302,8964,1584403,8964,Article
10.1109/MCS.2024.3382377,488075,41570,148301,41570,Article
10.1016/J.NUCLPHYSA.2024.122874,627165,1925,120362,1925,Article
10.1051/0004-6361/202349127,836246,1910,289272,1910,Article
10.1007/JHEP11(2021)153,30783,1925,827695,1925,Article
10.1117/12.2633214,288194,1920,51541,1925,Conference Proceeding
10.1377/HLTHAFF.2023.01037,789765,1929,789767,1929,Article
10.58530/2022/1374,112328,1916,96690,41851,Conference Proceeding
10.1016/J.CHEMGEO.2021.120535,1108302,8964,1584403,8964,Article
10.1073/PNAS.2020043118,8842,1926,540961,41570,Article
10.1117/12.2633214,51541,1925,288194,1920,Conference Proceeding
10.1093/MNRAS/STAD595,1109714,1925,289272,1910,Article
10.1103/PHYSREVB.110.205102,779064,1925,827646,1925,Article
10.1016/J.PHYSLETB.2020.136036,827695,1925,15477,1925,Article
10.1287/MNSC.2023.4833,96424,1918,67313,1924,Article
10.1016/J.GCA.2022.06.001,488118,1914,288857,11918,Article
10.1002/ADMA.202206997,151147,1912,919224,1923,Article
10.1016/J.ISCI.2022.104393,46062,9852,175959,9852,Article
10.1063/5.0159170,370196,1901,289052,11918,Article
10.1016/J.OSTIMA.2023.100155,39725,1916,176268,41570,Article
10.1038/S41467-024-49398-4,287087,1919,827387,1909,Article
10.1103/PHYSREVLETT.131.121901,15477,1925,116604,1925,Article
10.1038/S41467-023-36588-9,544545,1923,488102,1919,Article
10.1038/S41522-024-00501-Z,144921,1921,176231,1909,Article
10.1140/EPJC/S10052-023-11581-0,120362,1925,627165,1925,Article
10.1021/JACSAU.1C00281,627131,1907,412313,41851,Article
10.1016/J.MOLCEL.2023.05.013,488071,8963,289220,11918,Article
10.1088/1748-0221/17/07/P07023,627165,1925,827695,1925,Article
10.1038/S41586-024-07132-6,176373,1909,53694,9852,Article
10.1088/1361-6587/AD6708,1435609,1923,171842,1923,Article
10.1109/VLSITECHNOLOGYANDCIR46769.2022.9,19111,9852,152464,1912,Conference Proceeding
10.3847/1538-4357/ABDCB7,503306,1925,837222,1921,Article
10.1002/NBM.4621,96690,1912,112328,43334,Article
10.56952/ARMA-2024-0515,827675,1915,1108297,1914,Conference Proceeding
10.1029/2022GL098969,488114,8964,370197,11918,Article
10.1039/D2SM01698B,145732,1906,144993,1903,Article
10.1103/PHYSREVLETT.129.032001,15477,1925,827695,1925,Article
10.1016/J.PHYSLETB.2023.138389,116604,1925,120362,1925,Article
10.15252/MSB.202110785,488068,1909,412279,8962,Article
10.1073/PNAS.2205983119,60069,1903,115935,1906,Article
10.1007/JHEP12(2023)070,627165,1925,15477,1925,Article
10.7326/M22-2496,789739,1911,132352,1911,Article
10.1039/D1EE01265G,165211,1907,488073,1907,Article
10.1038/S41551-023-01082-6,8219,1912,412267,1906,Article
10.1021/ACS.CHEMMATER.4C01008,165211,1919,488102,41851,Article
10.1007/JHEP04(2022)087,15477,1925,120362,1925,Article
10.1016/J.JOULE.2022.10.011,287251,41851,136907,1919,Article
10.1038/S41928-021-00685-8,488102,41851,544459,1906,Article
10.1021/ACSNANO.2C10736,113951,1912,125401,1907,Article
10.1016/J.PHYSLETB.2023.137905,15477,1925,827695,1925,Article
10.1103/PHYSREVD.104.072001,30783,1925,116604,1925,Article
10.1038/S41564-022-01192-Y,175862,1907,99938,1904,Article
10.1002/ADFM.202108005,163144,1919,173103,1923,Article
10.1038/S41467-023-40373-Z,151147,43334,488102,1923,Article
10.5194/ACP-21-1649-2021,940145,1900,412239,1900,Article
10.1007/S00339-023-06755-2,144907,1907,36510,1922,Article
10.1175/JTECH-D-21-0005.1,1108287,1901,370197,11918,Article
10.1103/PHYSREVX.11.021053,837222,1921,827691,1925,Article
10.1007/S10107-019-01440-W,159339,43334,115030,1924,Article
10.1609/AAAI.V35I13.17421,95122,43334,108215,1905,Article
10.1073/PNAS.2022761118,540961,1918,789753,1918,Article
10.1103/PHYSREVLETT.133.120602,488102,41851,412282,1925,Article
10.1364/ISA.2021.IW6D.4,161585,1912,132426,1921,Conference Proceeding
10.1287/OPRE.2021.2220,159339,1924,286887,1911,Article
10.1103/PHYSREVD.110.032007,627165,1925,30783,1925,Article
10.1109/ICRA57147.2024.10610518,824719,1912,488080,43334,Conference Proceeding
10.1007/JHEP01(2022)069,544556,41570,1977480,1925,Article
10.1016/J.REDOX.2023.102766,115935,1906,412250,8962,Article
10.1007/S00338-021-02198-4,488109,11918,544620,8964,Article
10.1016/J.AUTOMATICA.2023.111391,286887,1924,159339,43334,Article
10.1257/PANDP.20241072,109514,1911,1823993,1911,Article
10.1016/J.ISCI.2022.104393,175959,43334,169255,43334,Article
10.3847/1538-4365/ACDC9F,827691,1925,503306,1925,Article
10.1016/J.NUCENGDES.2020.110966,827688,1923,176375,1923,Article
10.1038/S43247-021-00228-1,287561,11918,749266,1914,Article
10.1093/MNRASL/SLAD097,289272,1925,836246,1910,Article
10.1109/ICRA48506.2021.9562105,175959,9852,1108314,1929,Conference Proceeding
10.1038/S41467-023-41291-W,14212,1912,176526,1925,Article
10.1016/J.GCA.2023.12.017,1108302,8964,1584403,11918,Article
10.1364/FIO.2024.FTH1D.2,1107894,43334,261298,1912,Conference Proceeding
10.1002/ADFM.202210233,1108308,1921,83112,1921,Article
10.1140/EPJC/S10052-021-09538-2,627165,1925,116604,1925,Article
10.1103/PHYSREVLETT.132.121901,15477,1925,827695,1925,Article
10.1364/CLEO_SI.2021.SW4F.2,6075,1907,143520,1925,Conference Proceeding
10.1007/JHEP03(2021)095,116604,1925,15477,1925,Article
10.1016/J.PHYSLETB.2024.138815,116604,1925,15477,1925,Article
10.1007/JHEP11(2021)225,15477,1925,627165,1925,Article
10.1029/2022GL101919,488099,41851,288948,1914,Article
10.2196/25290,115847,1922,1084678,41851,Article
10.1007/JHEP05(2023)007,827695,1925,627165,1925,Article
10.1007/JHEP02(2021)169,544556,1925,1977480,1925,Article
10.1016/J.APENERGY.2021.118244,412297,1906,412328,41851,Article
10.1149/1945-7111/AC9A80,412297,41851,412328,41851,Article
10.58530/2022/4997,112328,1916,96690,1912,Conference Proceeding
10.1109/BIGDATA52589.2021.9671451,104902,1925,1108293,9852,Conference Proceeding
10.3847/1538-4357/ABEE15,503306,1925,827691,1925,Article
10.1016/J.PHYSLETB.2021.136409,120362,1925,116604,1925,Article
10.21915/BIMAS.2022401,24644,1920,64189,1920,Article
10.3847/1538-4357/AC74BB,67570,1925,544569,1925,Article
10.1103/PHYSREVD.110.042001,503306,1925,67570,1925,Article
10.1109/AERO55745.2023.10115833,288319,1921,25387,41851,Conference Proceeding
10.1073/PNAS.2113561119,133474,1918,176116,1924,Article
10.1007/JHEP06(2022)082,15477,1925,827695,1925,Article
10.3847/1538-4357/AC6AD0,503306,1925,837222,1921,Article
10.2514/1.C037394,940145,1900,175834,1900,Article
10.7185/GOLD2023.18296,289279,11918,287800,11918,Conference Proceeding
10.2514/1.A35914,801111,1900,58424,1912,Article
10.1016/J.ELECTACTA.2020.137432,412297,41851,165211,1921,Article
10.1021/ACS.EST.2C05369,544624,11918,288014,11918,Article
10.1073/PNAS.2113561119,122541,1924,60885,41570,Article
10.1126/SCIADV.ADG2239,827663,1904,779118,1907,Article
10.1103/PHYSREVD.106.012004,120362,1925,627165,1925,Article
10.1002/SMLL.202307464,83112,1916,412267,1906,Article
10.1016/J.BIOTECHADV.2024.108433,176243,8962,85646,8962,Article
10.1007/978-3-031-16446-0_1,112328,1912,144262,1916,Conference Proceeding
10.1098/RSPB.2023.2067,919195,1901,488112,11918,Article
10.1007/978-3-031-16446-0_1,144262,1916,112328,1912,Conference Proceeding
10.1007/JHEP01(2021)148,120362,1925,627165,1925,Article
10.1126/SCITRANSLMED.ABQ1019,53694,1909,176373,1909,Article
10.1103/PHYSREVD.106.012004,116604,1925,15477,1925,Article
10.1117/12.2648478,779056,1916,14958,1921,Conference Proceeding
10.1002/ADHM.202202756,412248,1906,7658,1903,Article
10.2514/6.2021-4102,83866,1916,488061,1910,Conference Proceeding
10.1162/REST_A_01500,175961,1911,29770,41570,Article
10.1016/J.SOFTX.2021.100658,837222,1921,544569,1925,Article
10.1145/3588721,72171,43334,558331,43334,Article
10.7185/GOLD2021.8027,287189,8964,488117,11918,Conference Proceeding
10.1007/JHEP07(2021)208,30783,1925,827695,1925,Article
10.1016/J.NIMA.2023.168276,120362,1925,627165,1925,Article
10.1021/JACS.2C04289,627128,41851,488073,1907,Article
10.3354/AME02011,488109,8964,837858,1901,Article
10.1038/S41467-022-30994-1,488073,1907,165211,1907,Article
10.1021/ACSMACROLETT.3C00323,488073,1907,61378,8963,Article
10.1007/JHEP07(2023)110,15477,1925,30783,1925,Article
10.1038/S41597-022-01517-W,133474,1918,122541,43334,Article
10.1103/PHYSREVLETT.129.022001,116604,1925,627165,1925,Article
10.1002/ADMA.202312382,627128,1906,25772,1912,Article
10.3389/FIMMU.2022.912038,779118,1916,287114,1909,Article
10.1287/MNSC.2022.03683,1412506,1924,109514,43334,Article
10.1371/JOURNAL.PONE.0282794,370173,11918,288982,11918,Article
10.3847/1538-3881/ACA8FC,289272,1910,1109714,1925,Article
10.1007/JHEP10(2024)209,30783,1925,116604,1925,Article
10.1016/J.AUTOMATICA.2023.111391,286887,1924,159339,1924,Article
10.1128/AEM.03089-20,83316,1909,412244,8962,Article
10.1103/PHYSREVLETT.131.011803,827695,1925,116604,1925,Article
10.1021/ACS.NANOLETT.4C02784,779055,1910,61378,8963,Article
10.1103/PHYSREVD.109.092011,827695,1925,627165,1925,Article
10.1016/J.NIMA.2022.167748,30783,1925,116604,1925,Article
10.3847/1538-4357/AD2345,123266,1925,1824002,1925,Article
10.3847/1538-3881/AD1039,1109714,1925,289272,1900,Article
10.1002/ADMA.202301916,488093,8963,435117,1921,Article
10.58530/2024/3940,112328,1916,96690,43334,Conference Proceeding
10.1007/S41781-024-00121-4,827695,1925,120362,1925,Article
10.1109/ICRA57147.2024.10610518,824719,9852,488080,1921,Conference Proceeding
10.1039/D2ME00227B,488073,1907,412252,1907,Article
10.1103/PHYSREVLETT.132.241802,120362,1925,827695,1925,Article
10.1002/AELM.202400141,488102,1923,173103,1919,Article
10.1109/CVPR46437.2021.00662,50192,41570,7865,1916,Conference Proceeding
10.3390/E24010135,172613,41570,173628,1912,Article
10.1109/JBHI.2020.2995344,166619,1912,152464,1912,Article
10.1149/MA2022-019717MTGABS,106262,1906,67313,1924,Article
10.1080/14794713.2023.2271820,100078,1921,25387,41570,Article
10.21428/E4BAEDD9.7DC53BBF,176625,1926,836383,1916,Article
10.3847/2041-8213/ACE7CF,123266,1925,96133,1925,Article
10.1088/1742-6596/2156/1/012228,33722,1925,502057,1925,Conference Proceeding
10.1140/EPJC/S10052-020-08817-8,827695,1925,15477,1925,Article
10.2514/6.2023-0756,58424,1912,801111,1900,Conference Proceeding
10.1021/ACSENVIRONAU.2C00020,289059,11918,544623,1901,Article
10.1126/SCIENCE.AAV0780,370154,8962,287114,1909,Article
10.21428/E4BAEDD9.92E511E3,412313,41851,488080,1921,Article
10.1007/978-3-031-20053-3_24,11597,1912,138781,41851,Conference Proceeding
10.1016/J.CELL.2020.11.030,100462,1904,17819,1916,Article
10.1038/S41586-024-08120-6,544554,1925,1108312,1925,Article
10.1016/J.CELL.2023.02.031,412267,1906,83112,1903,Article
10.1017/S1431927622009722,789757,1919,436500,1919,Article
10.21428/E4BAEDD9.92E511E3,50192,43334,789740,1924,Article
10.1364/CLEO_SI.2021.SW4F.2,627131,1907,14212,1912,Conference Proceeding
10.1109/AERO58975.2024.10521175,101859,1915,779122,1910,Conference Proceeding
10.1016/J.GCA.2022.12.022,1584402,11918,288857,1914,Article
10.1016/J.DAM.2023.02.005,612325,43334,287081,1921,Article
10.1149/MA2024-023387MTGABS,412297,1920,412328,1906,Article
10.1121/10.0015139,370210,1901,488120,11918,Article
10.1109/LRA.2021.3062807,175959,43334,544435,41570,Article
10.1103/PRXLIFE.2.043013,150013,1909,789744,9852,Article
10.1145/3461702.3462575,1998910,1918,115847,41570,Conference Proceeding
10.1145/3564246.3585200,627140,9852,837846,9852,Conference Proceeding
10.1007/978-3-030-95459-8_30,544435,41570,175959,9852,Conference Proceeding
10.1257/AERI.20200590,114534,1911,286887,41570,Article
10.1038/S41563-020-00804-4,370154,8962,176486,1921,Article
10.1016/J.CRMETH.2022.100273,8219,1916,779088,1903,Article
10.1364/COSI.2023.CW5B.4,132426,1921,412328,1906,Conference Proceeding
10.1126/SCIENCE.ABO4089,132352,1911,29770,41570,Article
10.15607/RSS.2024.XX.132,115030,43334,168635,1900,Conference Proceeding
10.1063/5.0181361,919224,41851,488102,1919,Article
10.1016/J.POCEAN.2022.102931,1332662,1901,370185,11918,Article
10.1103/PHYSREVD.104.022005,67570,1925,503306,1925,Article
10.1103/PHYSREVD.105.112007,120362,1925,15477,1925,Article
10.1021/ACS.JPCLETT.3C00314,412282,1923,488102,1919,Article
10.1109/CDC56724.2024.10886081,412280,1921,1108322,1909,Conference Proceeding
10.1109/EDTM55494.2023.10102987,173103,41851,488102,1919,Conference Proceeding
10.1038/S41467-024-48488-7,488070,1909,53694,9852,Article
10.1007/JHEP02(2022)142,627165,1925,827695,1925,Article
10.1103/PHYSREVD.110.032007,15477,1925,116604,1925,Article
10.1038/S41467-024-45625-0,856140,1909,115935,1903,Article
10.1001/JAMANETWORKOPEN.2021.17115,132352,1911,29770,1911,Article
10.1140/EPJC/S10052-023-12268-2,120362,1925,15477,1925,Article
10.1103/PHYSREVX.13.031030,827646,1925,779064,1925,Article
10.7185/GOLD2021.6617,544620,11918,837849,11918,Conference Proceeding
10.1029/2023AV001000,544618,11918,837849,11918,Article
10.3847/1538-4357/AD27D3,67570,1925,837222,1921,Article
10.1016/J.POCEAN.2021.102609,289391,8964,288982,11918,Article
10.1016/J.PHYSLETB.2024.138582,116604,1925,15477,1925,Article
10.1016/J.AUTOMATICA.2023.111391,235894,43334,286887,1924,Article
10.1016/J.DSR.2021.103627,288634,1914,288564,1914,Article
10.1007/JHEP05(2024)116,116604,1925,120362,1925,Article
10.1007/JHEP09(2023)057,15477,1925,827695,1925,Article
10.1103/PHYSREVD.110.112016,116604,1925,627165,1925,Article
10.1073/PNAS.2215682121,412264,41570,176091,1902,Article
10.21428/E4BAEDD9.92E511E3,1092832,1906,488102,41851,Article
10.1038/S41586-023-05842-X,123266,1925,1108312,1925,Article
10.1111/1462-2920.15187,544617,11918,919201,11918,Article
10.1103/PHYSREVLETT.133.022302,30783,1925,627165,1925,Article
10.1038/S41467-021-23802-9,435117,1921,627124,8963,Article
10.1093/JAMIA/OCAE092,57526,9852,399362,1916,Article
10.1016/J.JOULE.2022.11.011,165211,1921,412249,1906,Article
10.1177/02783649231165085,1351836,41570,166205,8963,Article
10.1109/CVPR46437.2021.00662,50192,43334,789741,1909,Conference Proceeding
10.1103/PHYSREVLETT.130.220602,1108296,43334,827646,1925,Article
10.1093/IMANUM/DRAB059,1769725,1900,288941,1900,Article
10.1175/BAMS-D-19-0005.A,1665,1921,289006,8964,Article
10.1016/J.CRSUS.2024.100263,1351828,1908,488075,1924,Article
10.1145/3588721,72171,9852,558331,9852,Article
10.1051/0004-6361/202346692,1631700,1925,289272,1910,Article
10.1038/S41467-022-31607-7,151147,43334,261298,1912,Article
10.1038/S41467-022-30994-1,165211,1907,412313,41851,Article
10.1140/EPJC/S10052-023-11753-Y,827695,1925,116604,1925,Article
10.3997/2214-4609.202333246,779073,8962,176494,8952,Conference Proceeding
10.1016/J.CUB.2023.01.027,370203,11918,289220,8964,Article
10.1021/ACSNANO.2C10072,12578,1922,60109,1909,Article
10.1287/MOOR.2021.1191,42291,41570,109910,41570,Article
10.1029/2022PA004508,544463,1914,288857,11918,Article
10.62056/A66CY7QIU,627140,9852,98082,9852,Article
10.1029/2023GL103231,370216,11918,1108287,1901,Article
10.3847/2041-8213/ACA1B0,67570,1925,544569,1925,Article
10.1021/ACS.EST.3C02962,919221,11918,289059,8964,Article
10.1002/ADMA.202205169,173103,41851,488102,1919,Article
10.1088/1748-0221/18/09/P09009,120362,1925,627165,1925,Article
10.1088/1748-0221/17/05/P05009,544556,41570,1977480,1925,Article
10.1371/JOURNAL.PONE.0278412,176373,1909,12578,8963,Article
10.1038/S42949-024-00182-9,827702,1929,1108314,1929,Article
10.1093/BIOMET/ASAC033,20338,1924,83855,1911,Article
10.1016/J.PHYSLETB.2022.136888,627165,1925,120362,1925,Article
10.1140/EPJC/S10052-023-12268-2,627165,1925,116604,1925,Article
10.58530/2022/2911,138781,41851,96690,41851,Conference Proceeding
10.1103/PHYSREVLETT.131.041801,116604,1925,30783,1925,Article
10.1038/S41550-023-02157-9,836246,8952,488113,8964,Article
10.1093/ISMEJO/WRAE004,779348,11918,645272,11918,Article
10.1016/J.CONBUILDMAT.2024.135714,164042,41570,779101,1908,Article
10.1111/POMS.13830,91824,1924,67313,1924,Article
10.1016/J.JOULE.2021.11.011,165211,1919,827387,41851,Article
10.21428/E4BAEDD9.92E511E3,7865,1909,1092832,1909,Article
10.1007/JHEP05(2022)091,120362,1925,116604,1925,Article
10.46427/GOLD2024.22828,488118,11918,1584402,11918,Conference Proceeding
10.1136/JITC-2023-SITC2023.1011,63580,8962,115935,1903,Conference Proceeding
10.1029/2020JC016856,370185,11918,488120,1901,Article
10.1029/2023PA004674,288857,11918,488111,1914,Article
10.1029/2024JE008505,176228,8962,171439,1914,Article
10.1021/ACS.NANOLETT.1C03214,58424,1912,863944,1912,Article
10.1145/3588721,789742,9852,558331,43334,Article
10.1007/S11998-022-00676-0,412297,41851,488102,1919,Article
10.1261/RNA.078997.121,17819,1903,122664,1916,Article
10.1103/PHYSREVD.104.092013,116604,1925,15477,1925,Article
10.1017/S143192762100773X,173103,41851,436500,1919,Article
10.1109/MLSP55214.2022.9943311,488081,1912,172613,41570,Conference Proceeding
10.1109/OJCSYS.2023.3315088,122541,1924,60885,41570,Article
10.1097/01.GOX.0000938488.78040.8E,1108308,1921,83112,1921,Article
10.1093/MNRAS/STAD1369,1109714,1925,289272,8952,Article
10.1038/S41586-023-06415-8,50192,1924,7865,1909,Article
10.1016/J.PHYSLETB.2022.137062,627165,1925,15477,1925,Article
10.1093/MNRAS/STAD1369,1109714,1925,289272,1925,Article
10.1126/SCIENCE.ABQ8271,856148,9852,261298,1912,Article
10.4043/30985-MS,544537,41851,169431,1921,Conference Proceeding
10.1021/ACSNANO.2C10072,12578,1903,60109,1909,Article
10.1016/J.CHEMBIOL.2023.10.026,632090,1903,826660,8962,Article
10.3847/1538-4357/AC0D52,827691,1925,67570,1925,Article
10.18653/V1/2023.ACL-LONG.316,1351835,43334,205822,1905,Conference Proceeding
10.1007/S11998-022-00676-0,488102,1919,544545,1923,Article
10.1175/JCLI-D-21-0982.1,208562,11918,544627,8964,Article
10.1007/JHEP05(2022)091,30783,1925,627165,1925,Article
10.1080/10803548.2020.1770529,123583,1921,825729,1921,Article
10.1109/ICASSPW62465.2024.10627554,172613,41570,488081,43334,Conference Proceeding
10.1109/ISCA59077.2024.00072,544483,1912,488079,1912,Conference Proceeding
10.1038/S41586-024-08120-6,1109714,1925,544554,1925,Article
10.1140/EPJC/S10052-024-13116-7,116604,1925,30783,1925,Article
10.1002/AENM.202304092,412249,1907,165211,1921,Article
10.1149/1945-7111/ABFEFD,46018,1906,412297,1920,Article
10.1038/S41591-020-01227-Z,779118,1909,152018,1904,Article
10.5670/OCEANOG.2022.205,370199,8964,488108,8964,Article
10.1175/JPO-D-23-0097.1,270435,1901,1108287,11918,Article
10.1103/PHYSREVLETT.131.151803,120362,1925,627165,1925,Article
10.1109/ICRA48506.2021.9561299,544435,1900,856143,9852,Conference Proceeding
10.1364/OPTICA.470712,161585,1912,132426,41851,Article
10.1039/D3LC00825H,1108321,1906,412279,1921,Article
10.1002/ALZ.054218,176373,1909,12578,8963,Article
10.1007/JHEP11(2021)111,627165,1925,827695,1925,Article
10.1103/PHYSREVC.109.024914,827695,1925,116604,1925,Article
10.1103/PHYSREVD.105.072008,30783,1925,120362,1925,Article
10.1063/5.0072800,112673,1921,412313,1919,Article
10.1007/JHEP03(2021)003,120362,1925,627165,1925,Article
10.1159/000528757,144262,1916,112328,1916,Article
10.1061/9780784483374.044,56423,1900,25387,41851,Conference Proceeding
10.58530/2022/4997,96690,43334,112328,1916,Conference Proceeding
10.1126/SCIADV.ADG2566,1108302,11918,1108305,8964,Article
10.1103/PHYSREVD.106.102008,827691,1925,837222,1921,Article
10.1021/ACS.CHEMMATER.4C01008,488102,1919,165211,1921,Article
10.1038/S41467-023-38523-4,544631,8964,1584403,8964,Article
10.1029/2023AV001000,1108304,8964,488118,1914,Article
10.1103/PHYSREVLETT.129.011801,827695,1925,15477,1925,Article
10.1038/S41467-023-40024-3,412247,1909,8219,43334,Article
10.1021/ACSANM.4C04283,884356,1919,151147,43334,Article
10.1109/IEMDC55163.2023.10239023,54070,1912,152565,9852,Conference Proceeding
10.1093/ISMEJO/WRAE004,544617,11918,645272,8964,Article
10.1103/PHYSREVLETT.129.021802,15477,1925,120362,1925,Article
10.1038/S41597-022-01517-W,133474,1924,60885,1908,Article
10.1039/D3EE02448B,173103,1919,436500,1919,Article
10.1007/S11579-020-00272-Z,159339,1924,286887,41570,Article
10.3847/1538-3881/AC06CD,289272,8952,1109714,1925,Article
10.1007/S10107-019-01440-W,115030,1920,159339,41570,Article
10.1007/JHEP10(2024)061,15477,1925,627165,1925,Article
10.1117/12.2648428,432434,1919,14958,1903,Conference Proceeding
10.1007/JHEP09(2022)088,120362,1925,30783,1925,Article
10.1007/JHEP07(2023)139,827695,1925,120362,1925,Article
10.1007/JHEP07(2024)293,15477,1925,116604,1925,Article
10.17736/IJOPE.2023.MM29,169431,1921,544537,1921,Article
10.1126/SCIENCE.ADI5199,53694,43334,176373,8963,Article
10.1038/S41578-024-00691-0,1108308,1921,83112,1921,Article
10.1039/D0CS01079K,412297,1906,165211,1919,Article
10.1038/S41567-021-01478-8,544556,41570,1977480,1925,Article
10.1038/S41467-024-45059-8,488080,43334,175959,43334,Article
10.1541/IEEJJIA.22008217,91892,1912,58424,1912,Article
10.1103/PHYSREVD.110.012010,120362,1925,15477,1925,Article
10.1007/JHEP07(2023)110,120362,1925,116604,1925,Article
10.1029/2021GH000401,129009,1903,141156,8962,Article
10.1167/JOV.24.10.1258,57328,1905,108215,1905,Article
10.1007/JHEP07(2023)020,116604,1925,30783,1925,Article
10.1007/JHEP05(2021)054,827695,1925,30783,1925,Article
10.1103/PHYSREVE.105.054605,789762,8962,412284,8962,Article
10.1038/S44286-024-00151-0,827668,1906,83112,1916,Article
10.1093/ECTJ/UTAC002,20338,41570,83855,1911,Article
10.1103/PHYSREVD.105.082005,503306,1925,837222,1921,Article
10.1016/J.CHEMGEO.2021.120201,1108303,11918,288971,11918,Article
10.1103/PHYSREVLETT.132.121901,116604,1925,15477,1925,Article
10.1016/J.NIMA.2023.168276,30783,1925,116604,1925,Article
10.1038/S41587-022-01369-0,315469,1904,53694,43334,Article
10.1021/JACS.4C10488,14772,1907,54951,1906,Article
10.1149/MA2023-013768MTGABS,1108321,1906,544458,1906,Article
10.1021/ACS.JPCC.0C10492,412313,1919,627131,1907,Article
10.1029/2022PA004508,544463,1914,919209,1914,Article
10.1021/ACSNANO.3C03505,25772,1912,488102,41851,Article
10.1109/CDC49753.2023.10383315,488075,41570,148653,41570,Conference Proceeding
10.13182/XYZ-33757,176375,1923,827688,1923,Conference Proceeding
10.5194/SD-29-69-2021,488113,11918,529892,1914,Article
10.1021/JACS.1C12970,488102,41851,173103,1919,Article
10.1103/PHYSREVD.105.L051104,1977480,1925,544556,1925,Article
10.1109/TBME.2021.3112007,627137,43334,627139,43334,Article
10.1016/J.PHYSLETB.2021.136565,827695,1925,15477,1925,Article
10.1038/S41592-020-01049-4,287114,1920,827666,8962,Article
10.1038/S41567-022-01838-Y,15477,1925,627165,1925,Article
10.1016/J.NEURON.2024.06.011,34519,1909,176268,41570,Article
10.1126/SCIENCE.ADS9158,827651,1909,101859,1910,Article
10.3847/1538-3881/ACAF88,289272,8952,1109714,1925,Article
10.1038/S41578-022-00466-5,827387,1909,165211,1921,Article
10.1021/ACSENVIRONAU.1C00031,289059,11918,544623,11918,Article
